15/02/2024 12:34:02|23.4|22.3|44.3|1003.3
15/02/2024 12:35:01|23.3|22.3|44.2|1003.3
15/02/2024 12:36:01|23.3|22.3|44.2|1003.2
15/02/2024 12:37:01|23.3|22.3|44.1|1003.4
15/02/2024 12:38:02|23.3|22.3|44.2|1003.3
15/02/2024 12:39:02|23.3|22.3|44.2|1003.3
15/02/2024 12:40:02|23.3|22.3|44.2|1003.4
15/02/2024 12:41:02|23.3|22.3|44.2|1003.3
15/02/2024 12:42:02|23.3|22.3|44.2|1003.3
15/02/2024 12:43:02|23.3|22.3|44.1|1003.2
15/02/2024 12:44:02|23.3|22.3|44.1|1003.3
15/02/2024 12:45:02|23.3|22.3|44.1|1003.3
15/02/2024 12:46:02|23.3|22.4|44.2|1003.4
15/02/2024 12:47:02|23.3|22.3|44.2|1003.2
15/02/2024 12:48:02|23.3|22.3|44.2|1003.2
15/02/2024 12:49:02|23.3|22.3|44.2|1003.3
15/02/2024 12:50:02|23.3|22.3|44.2|1003.3
15/02/2024 12:51:02|23.3|22.3|44.2|1003.2
15/02/2024 12:52:02|23.3|22.3|44.2|1003.3
15/02/2024 12:53:02|23.3|22.3|44.2|1003.2
15/02/2024 12:54:01|23.3|22.3|44.2|1003.3
15/02/2024 12:55:02|23.3|22.3|44.2|1003.1
15/02/2024 12:56:02|23.3|22.3|44.2|1003.3
15/02/2024 12:57:02|23.3|22.3|44.2|1003.2
15/02/2024 12:58:02|23.3|22.3|44.2|1003.1
15/02/2024 12:59:02|23.3|22.3|44.2|1003.2
15/02/2024 13:00:02|23.3|22.3|44.3|1003.1
15/02/2024 13:01:02|23.3|22.3|44.3|1003.1
15/02/2024 13:02:02|23.3|22.3|44.3|1003.0
15/02/2024 13:03:02|23.3|22.3|44.3|1003.1
15/02/2024 13:04:02|23.3|22.3|44.3|1003.0
15/02/2024 13:05:01|23.3|22.3|44.3|1003.0
15/02/2024 13:06:01|23.3|22.3|44.3|1003.1
15/02/2024 13:07:01|23.3|22.3|44.2|1002.9
15/02/2024 13:08:01|23.3|22.3|44.3|1003.0
15/02/2024 13:09:01|23.3|22.3|44.3|1002.9
15/02/2024 13:10:01|23.3|22.3|44.2|1002.9
15/02/2024 13:11:01|23.3|22.3|44.3|1003.0
15/02/2024 13:12:01|23.3|22.3|44.2|1003.0
15/02/2024 13:13:01|23.3|22.3|44.3|1003.0
15/02/2024 13:14:01|23.3|22.3|44.3|1003.0
15/02/2024 13:15:01|23.3|22.3|44.4|1003.0
15/02/2024 13:16:01|23.4|22.3|44.3|1002.9
15/02/2024 13:17:02|23.3|22.3|44.2|1002.9
15/02/2024 13:18:02|23.4|22.3|44.2|1003.0
15/02/2024 13:19:02|23.3|22.3|44.2|1002.9
15/02/2024 13:20:02|23.3|22.4|44.3|1002.9
15/02/2024 13:21:02|23.4|22.4|44.4|1003.0
15/02/2024 13:22:02|23.4|22.3|44.5|1002.9
15/02/2024 13:23:02|23.4|22.3|44.5|1002.9
15/02/2024 13:24:02|23.3|22.3|44.8|1003.0
15/02/2024 13:25:02|23.3|22.3|45.7|1003.0
15/02/2024 13:26:02|23.3|22.3|46.8|1002.9
15/02/2024 13:27:02|23.3|22.3|46.8|1002.9
15/02/2024 13:28:02|23.2|22.3|47.6|1003.1
15/02/2024 13:29:01|23.2|22.3|48.1|1003.0
15/02/2024 13:30:03|23.2|22.2|48.3|1002.9
15/02/2024 13:31:02|23.2|22.2|48.8|1002.9
15/02/2024 13:32:02|23.1|22.2|49.6|1003.0
15/02/2024 13:33:01|23.2|22.2|49.8|1002.9
15/02/2024 13:34:01|23.1|22.2|50.4|1002.9
15/02/2024 13:35:02|23.1|22.2|51.3|1003.0
15/02/2024 13:36:02|23.1|22.1|51.3|1003.0
15/02/2024 13:37:01|23.1|22.1|51.4|1003.0
15/02/2024 13:38:01|23.1|22.1|50.3|1003.0
15/02/2024 13:39:01|23.0|22.1|50.0|1002.9
15/02/2024 13:40:01|23.1|22.1|50.9|1002.8
15/02/2024 13:41:01|23.0|22.1|51.1|1002.9
15/02/2024 13:42:01|23.0|22.1|51.0|1002.8
15/02/2024 13:43:01|23.0|22.1|51.5|1002.9
15/02/2024 13:44:02|23.0|22.1|51.5|1002.9
15/02/2024 13:45:02|23.0|22.0|51.2|1002.9
15/02/2024 13:46:02|23.0|22.0|50.7|1003.0
15/02/2024 13:47:02|23.0|22.1|50.6|1003.0
15/02/2024 13:48:02|23.0|22.0|51.2|1003.0
15/02/2024 13:49:02|23.0|22.0|52.1|1002.9
15/02/2024 13:50:02|23.0|22.0|51.6|1002.9
15/02/2024 13:51:02|23.0|22.0|52.1|1003.0
15/02/2024 13:52:02|23.0|22.0|52.3|1003.0
15/02/2024 13:53:02|23.0|22.0|52.0|1003.0
15/02/2024 13:54:02|23.0|22.0|51.7|1003.0
15/02/2024 13:55:02|22.9|22.0|52.2|1003.0
15/02/2024 13:56:02|23.0|22.0|52.5|1003.0
15/02/2024 13:57:02|23.0|22.0|52.7|1003.0
15/02/2024 13:58:02|23.0|22.0|52.8|1003.0
15/02/2024 13:59:02|23.0|22.0|53.5|1003.0
15/02/2024 14:00:02|22.9|21.9|53.3|1003.0
15/02/2024 14:01:02|22.9|22.0|53.5|1003.0
15/02/2024 14:02:02|22.9|21.9|53.7|1002.9
15/02/2024 14:03:02|22.9|21.9|54.4|1003.0
15/02/2024 14:04:02|22.9|21.9|54.3|1002.9
15/02/2024 14:05:01|22.9|22.0|54.0|1002.9
15/02/2024 14:06:01|22.9|21.9|53.9|1002.8
15/02/2024 14:07:01|22.9|21.9|54.1|1002.8
15/02/2024 14:08:01|22.9|21.9|55.0|1002.9
15/02/2024 14:09:01|22.9|21.9|55.0|1002.9
15/02/2024 14:10:02|22.9|21.9|55.0|1002.9
15/02/2024 14:11:02|22.9|21.9|55.0|1002.9
15/02/2024 14:12:02|22.9|21.9|54.8|1002.9
15/02/2024 14:13:02|22.9|21.9|55.2|1002.8
15/02/2024 14:14:01|22.8|21.9|55.2|1002.9
15/02/2024 14:15:01|22.8|21.9|55.4|1002.9
15/02/2024 14:16:01|22.8|21.9|55.5|1002.9
15/02/2024 14:17:01|22.8|21.9|55.7|1002.9
15/02/2024 14:18:01|22.8|21.8|55.8|1002.8
15/02/2024 14:19:01|22.8|21.9|55.6|1002.8
15/02/2024 14:20:02|22.8|21.9|55.6|1002.8
15/02/2024 14:21:02|22.8|21.9|56.0|1002.8
15/02/2024 14:22:02|22.8|21.9|56.0|1002.8
15/02/2024 14:23:02|22.8|21.9|56.0|1002.9
15/02/2024 14:24:02|22.8|21.9|56.4|1002.9
15/02/2024 14:25:02|22.8|21.9|56.0|1002.8
15/02/2024 14:26:02|22.8|21.9|56.3|1002.8
15/02/2024 14:27:02|22.8|21.9|56.9|1002.9
15/02/2024 14:28:02|22.8|21.9|56.3|1002.8
15/02/2024 14:29:02|22.8|21.9|56.2|1002.8
15/02/2024 14:30:02|22.8|21.9|56.7|1002.8
15/02/2024 14:31:02|22.8|21.9|56.7|1002.8
15/02/2024 14:32:01|22.8|21.9|56.3|1002.8
15/02/2024 14:33:01|22.8|21.9|55.9|1002.9
15/02/2024 14:34:01|22.8|21.9|55.6|1002.9
15/02/2024 14:35:01|22.9|21.9|56.2|1002.9
15/02/2024 14:36:01|22.9|21.9|57.3|1002.8
15/02/2024 14:37:02|22.8|21.9|57.8|1002.9
15/02/2024 14:38:02|22.8|21.9|57.5|1002.9
15/02/2024 14:39:02|22.8|21.9|57.7|1002.8
15/02/2024 14:40:02|22.8|21.8|58.0|1002.7
15/02/2024 14:41:02|22.8|21.8|57.7|1002.7
15/02/2024 14:42:02|22.8|21.9|58.2|1002.9
15/02/2024 14:43:02|22.8|21.8|58.2|1002.8
15/02/2024 14:44:02|22.8|21.9|58.2|1002.9
15/02/2024 14:45:02|22.8|21.9|58.5|1002.9
15/02/2024 14:46:02|22.8|21.8|58.6|1002.8
15/02/2024 14:47:02|22.8|21.9|58.4|1002.9
15/02/2024 14:48:02|22.8|21.8|58.1|1002.8
15/02/2024 14:49:02|22.8|21.8|58.8|1002.8
15/02/2024 14:50:02|22.8|21.8|58.6|1002.8
15/02/2024 14:51:02|22.8|21.8|58.5|1002.7
15/02/2024 14:52:01|22.8|21.8|58.2|1002.9
15/02/2024 14:53:01|22.8|21.8|58.0|1002.8
15/02/2024 14:54:01|22.8|21.9|58.4|1002.8
15/02/2024 14:55:01|22.8|21.8|58.0|1002.9
15/02/2024 14:56:01|22.8|21.8|57.9|1002.7
15/02/2024 14:57:02|22.8|21.8|57.5|1002.8
15/02/2024 14:58:01|22.8|21.9|57.5|1002.9
15/02/2024 14:59:01|22.8|21.8|57.3|1002.8
15/02/2024 15:00:02|22.8|21.9|57.1|1002.7
15/02/2024 15:01:01|22.8|21.9|57.0|1002.8
15/02/2024 15:02:01|22.9|21.9|57.4|1002.8
15/02/2024 15:03:01|22.9|21.9|57.3|1002.8
15/02/2024 15:04:01|22.9|21.9|57.4|1002.8
15/02/2024 15:05:01|22.9|21.9|57.4|1002.8
15/02/2024 15:06:01|22.9|21.9|57.7|1002.8
15/02/2024 15:07:01|22.9|21.9|57.5|1002.8
15/02/2024 15:08:01|22.9|21.9|57.9|1002.7
15/02/2024 15:09:01|22.9|21.9|58.1|1002.7
